-,60,_
14009,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4415,force_strike:1824,skill_1:4488,s1_paralysis:1224,skill_3:1516,team_buff:940
7991,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2592,force_strike:1106,skill_1:2733,s1_paralysis:0,skill_3:852,team_buff:940
-,120,rb
13807,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3648,force_strike:1658,skill_1:4692,s1_paralysis:1279,skill_3:1585,team_buff:940
7839,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2142,force_strike:1006,skill_1:2857,s1_paralysis:0,skill_3:891,team_buff:940
-,120,krb
15093,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4415,force_strike:1824,skill_1:5162,s1_paralysis:1407,skill_3:1743,team_buff:940
8529,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2592,force_strike:1106,skill_1:3142,s1_paralysis:0,skill_3:980,team_buff:940
-,120,db
13457,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3842,force_strike:1749,skill_1:4302,s1_paralysis:1173,skill_3:1448,team_buff:940
