-,60,_
13909,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3008,skill_1:5457,s1_poison:2440,skill_3:1943,team_buff:1332
5703,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1697,skill_1:1761,s1_poison:0,skill_3:1065,team_buff:1332
-,180,r
14108,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2486,skill_1:5705,s1_poison:2551,skill_3:2031,team_buff:1332
5691,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1402,skill_1:1841,s1_poison:0,skill_3:1113,team_buff:1332
-,180,kr
15385,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3008,skill_1:6276,s1_poison:2806,skill_3:2234,team_buff:1332
6127,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1697,skill_1:2025,s1_poison:0,skill_3:1225,team_buff:1332
-,180,d
13485,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2642,skill_1:5273,s1_poison:2358,skill_3:1877,team_buff:1332
5556,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1491,skill_1:1702,s1_poison:0,skill_3:1029,team_buff:1332
-,180,kd
14700,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3197,skill_1:5801,s1_poison:2594,skill_3:2065,team_buff:1332
5978,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1804,skill_1:1872,s1_poison:0,skill_3:1132,team_buff:1332
-,180,rd
14912,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2642,skill_1:6065,s1_poison:2711,skill_3:2159,team_buff:1332
5965,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1491,skill_1:1957,s1_poison:0,skill_3:1183,team_buff:1332
-,180,krd
16270,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3197,skill_1:6671,s1_poison:2983,skill_3:2375,team_buff:1332
6429,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1804,skill_1:2153,s1_poison:0,skill_3:1302,team_buff:1332
-,180,b
12766,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2486,skill_1:4961,s1_poison:2218,skill_3:1766,team_buff:1332
5306,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1402,skill_1:1601,s1_poison:0,skill_3:968,team_buff:1332
-,180,kb
13909,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3008,skill_1:5457,s1_poison:2440,skill_3:1943,team_buff:1332
5703,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1697,skill_1:1761,s1_poison:0,skill_3:1065,team_buff:1332
-,180,rb
14108,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2486,skill_1:5705,s1_poison:2551,skill_3:2031,team_buff:1332
5691,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1402,skill_1:1841,s1_poison:0,skill_3:1113,team_buff:1332
-,180,krb
15385,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3008,skill_1:6276,s1_poison:2806,skill_3:2234,team_buff:1332
6127,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1697,skill_1:2025,s1_poison:0,skill_3:1225,team_buff:1332
-,180,db
13485,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2642,skill_1:5273,s1_poison:2358,skill_3:1877,team_buff:1332
5556,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1491,skill_1:1702,s1_poison:0,skill_3:1029,team_buff:1332
-,180,kdb
14700,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3197,skill_1:5801,s1_poison:2594,skill_3:2065,team_buff:1332
5978,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1804,skill_1:1872,s1_poison:0,skill_3:1132,team_buff:1332
-,180,rdb
14912,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:2642,skill_1:6065,s1_poison:2711,skill_3:2159,team_buff:1332
5965,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1491,skill_1:1957,s1_poison:0,skill_3:1183,team_buff:1332
-,180,krdb
16270,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,89% poison uptime,attack:3197,skill_1:6671,s1_poison:2983,skill_3:2375,team_buff:1332
6429,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1804,skill_1:2153,s1_poison:0,skill_3:1302,team_buff:1332
